B (G),"F=4, mF=-4","F=4, mF=-3","F=4, mF=-2","F=4, mF=-1","F=4, mF=0","F=4, mF=1","F=4, mF=2","F=4, mF=3","F=4, mF=4","F=3, mF=-3","F=3, mF=-2","F=3, mF=-1","F=3, mF=0","F=3, mF=1","F=3, mF=2","F=3, mF=3"
1.9709854927463732,9.189873782513876,9.190563642717317,9.191253399018015,9.191943051462822,9.192632600098564,9.19332204497203,9.194011386129972,9.194700623619108,9.195389757486124,-0.0020688536191095816,-0.0013796161299721086,-0.0006902749720311147,-8.300985649198827e-07,0.0006887185371769845,0.001378370981983914,0.0020681272826795567
1.9759879939969986,9.189866782545637,9.190558394588223,9.191249902199608,9.19194130542701,9.192632604317609,9.193323798918552,9.194014889276946,9.19470587543987,9.195396757454363,-0.0020741054398730704,-0.0013831192769489953,-0.000692028918554147,-8.34317610927618e-07,0.0006904645729893066,0.0013818678003906803,0.0020733754117761255
1.9809904952476238,9.189859782577397,9.19055314646381,9.19124640538923,9.191939559401227,9.192632608547347,9.193325552875095,9.194018392431937,9.194711127265306,9.195403757422602,-0.0020793572653078404,-0.0013866224319390196,-0.0006937828750960958,-8.38547349988761e-07,0.0006922105987705158,0.0013853646107687865,0.0020786235361881077
1.985992996498249,9.189852782609158,9.190547898344086,9.19124290858688,9.191937813385477,9.192632612787783,9.193327306841661,9.19402189559494,9.194716379095413,9.19541075739084,-0.0020846090954161085,-0.0013901255949410722,-0.000695536841662505,-8.42787784320867e-07,0.0006939566145206118,0.001388861413119341,0.0020838716559132865
1.9909954977488746,9.189845782640921,9.190542650229045,9.191239411792557,9.191936067379759,9.192632617038912,9.193329060818249,9.194025398765959,9.194721630930195,9.19541775735908,-0.0020898609301967666,-0.0013936287659584799,-0.0006972908182500482,-8.470389139239363e-07,0.0006957026202407037,0.0013923582074412352,0.002089119770953879
1.9959979989994998,9.18983878267268,9.19053740211869,9.191235915006263,9.19193432138407,9.192632621300737,9.193330814804858,9.194028901944987,9.194726882769647,9.195424757327318,-0.002095112769648706,-0.0013971319449901337,-0.0006990448048587254,-8.513007376891907e-07,0.0006974486159296825,0.0013958549937355782,0.0020943678813087757
2.001000500250125,9.189831782704442,9.19053215401302,9.191232418228,9.191932575398411,9.192632625573255,9.19333256880149,9.194032405132035,9.194732134613773,9.195431757295557,-0.0021003646137752524,-0.001400635132034925,-0.0007007988014907543,-8.555732567254083e-07,0.0006991946015875483,0.001399351772000152,0.0020996159869790866
2.0060030015007504,9.189824782736203,9.190526905912037,9.191228921457762,9.191930829422784,9.192632629856469,9.19333432280814,9.194035908327091,9.194737386462572,9.195438757263796,-0.0021056164625730795,-0.0014041383270928535,-0.0007025528081416996,-8.598564699238115e-07,0.000700940577214301,0.001402848542237174,0.002104864087963702
2.011005502751376,9.189817782767964,9.190521657815736,9.191225424695553,9.191929083457188,9.192632634150375,9.193336076824814,9.194039411530163,9.194742638316042,9.195445757232035,-0.0021108683160432967,-0.0014076415301650283,-0.0007043068248171052,-8.641503772843998e-07,0.0007026865428110494,0.001406345304445536,0.0021101121842626224
2.016008004002001,9.189810782799725,9.190516409724122,9.191221927941372,9.191927337501621,9.19263263845498,9.19333783085151,9.19404291474125,9.194747890174185,9.195452757200274,-0.0021161201741859035,-0.0014111447412492317,-0.0007060608515114274,-8.684549799159513e-07,0.0007044324983766847,0.0014098420586263465,0.002115360275876957
2.0210105052526264,9.189803782831486,9.190511161637193,9.191218431195221,9.191925591556087,9.192632642770278,9.19333958488823,9.194046417960347,9.194753142037001,9.195459757168514,-0.0021213720370020094,-0.00141464796034879,-0.0007078148882291012,-8.72770277818466e-07,0.0007061784439112072,0.0014133388047773878,0.0021206083628044874
2.0260130065032516,9.189796782863247,9.19050591355495,9.191214934457099,9.191923845620584,9.192632647096268,9.193341338934967,9.19404992118746,9.194758393904488,9.195466757136751,-0.0021266239044893955,-0.0014181511874603772,-0.000709568934967909,-8.770962687743883e-07,0.0007079243794146163,0.0014168355429008779,0.002125856445047431
2.0310155077538767,9.189789782895009,9.190500665477394,9.191211437727002,9.19192209969511,9.192632651432955,9.193343092991729,9.194053424422586,9.19476364577665,9.19547375710499,-0.002131875776650281,-0.0014216544225884279,-0.0007113229917278509,-8.814329561100514e-07,0.0007096703048869127,0.0014203322729957073,0.00213110452260468
2.0360180090045024,9.18978278292677,9.190495417404522,9.191207941004937,9.191920353779668,9.192632655780335,9.19334484705851,9.194056927665725,9.19476889765348,9.195480757073227,-0.002137127653482447,-0.0014251576657273982,-0.0007130770585111444,-8.857803364991221e-07,0.0007114162203292047,0.0014238289950618767,0.0021363525954773426
2.0410205102551275,9.189775782958531,9.190490169336336,9.191204444290898,9.191918607874259,9.192632660138413,9.193346601135312,9.19406043091688,9.194774149534986,9.195487757041468,-0.0021423795349881118,-0.0014286609168817235,-0.0007148311353144631,-8.901384132679338e-07,0.0007131621257392749,0.0014273257091004946,0.0021416006636643097
2.046023011505753,9.189768782990292,9.190484921272834,9.191200947584889,9.191916861978878,9.192632664507181,9.193348355222138,9.194063934176047,9.194779401421163,9.195494757009707,-0.002147631421163949,-0.0014321641760480777,-0.0007165852221389158,-8.945071830901531e-07,0.0007149080211204496,0.001430822415110452,0.0021468487271655823
2.0510255127563783,9.189761783022053,9.190479673214018,9.191197450886907,9.19191511609353,9.192632668886649,9.193350109318985,9.194067437443227,9.194784653312013,9.195501756977945,-0.002152883312015502,-0.0014356674432286778,-0.0007183393189867202,-8.988866481833355e-07,0.0007166539064694025,0.0014343191130906407,0.0021520967859811595
2.0560280140070035,9.189754783053814,9.190474425159888,9.191193954196955,9.191913370218213,9.192632673276808,9.193351863425853,9.194070940718422,9.194789905207534,9.195508756946184,-0.002158135207536118,-0.0014391707184224153,-0.0007200934258545497,-9.032768074387032e-07,0.0007183997817872422,0.0014378158030432778,0.0021573448401110413
2.061030515257629,9.189747783085576,9.190469177110444,9.191190457515031,9.191911624352924,9.192632677677661,9.193353617542744,9.194074444001629,9.19479515710773,9.195515756914423,-0.0021633871077324507,-0.0014426740016292906,-0.0007218475427446222,-9.076776619650339e-07,0.0007201456470750778,0.0014413124849672544,0.0021625928895552286
2.0660330165082543,9.189740783117337,9.190463929065686,9.191186960841137,9.191909878497666,9.19263268208921,9.193355371669655,9.194077947292849,9.194800409012597,9.195522756882662,-0.002168639012597847,-0.001446177292849303,-0.0007236016696569375,-9.120892117623281e-07,0.0007218915023306916,0.0014448091588625707,0.002167840934314829
2.0710355177588795,9.189733783149098,9.190458681025612,9.19118346417527,9.191908132652443,9.192632686511454,9.193357125806589,9.194081450592083,9.194805660922134,9.195529756850902,-0.00217389092213785,-0.0014496805920846702,-0.0007253558065903868,-9.165114557218075e-07,0.0007236373475563011,0.001448305824729227,0.0021730889743887343
2.0760380190095047,9.18972678318086,9.190453432990223,9.191179967517431,9.191906386817248,9.192632690944393,9.193358879953543,9.19408495389933,9.194810912836347,9.19553675681914,-0.002179142836348026,-0.0014531838993320663,-0.0007271099535438614,-9.209443938434722e-07,0.0007253831827507975,0.0014518024825672228,0.0021783370097769447
2.0810405202601303,9.18971978321262,9.19044818495952,9.191176470867623,9.191904640992085,9.192632695388026,9.193360634110517,9.194088457214592,9.19481616475523,9.195543756787378,-0.0021843947552316998,-0.0014566872145925995,-0.00072886411051847,-9.253880261273222e-07,0.000727129007914181,0.0014552991323765585,0.0021835850404783516
2.0860430215107555,9.18971278324438,9.190442936933504,9.19117297422584,9.191902895176952,9.192632699842354,9.193362388277516,9.194091960537866,9.194821416678787,9.195550756755619,-0.0021896466787888723,-0.0014601905378673792,-0.0007306182775175389,-9.298423547909132e-07,0.0007288748230464513,0.0014587957741583426,0.002188833066495171
2.0910455227613807,9.189705783276143,9.190437688912173,9.191169477592089,9.191901149371851,9.192632704307377,9.193364142454534,9.194095463869154,9.194826668607016,9.195557756723856,-0.0021948986070162175,-0.001463693869155296,-0.0007323724545355244,-9.343073776166896e-07,0.0007306206281476085,0.0014622924079103576,0.0021940810878262967
2.0960480240120063,9.189698783307902,9.190432440895528,9.191165980966366,9.19189940357678,9.192632708783092,9.193365896641575,9.194098967208454,9.194831920539915,9.195564756692097,-0.0022001505399170613,-0.0014671972084563502,-0.0007341266415757527,-9.387830946046513e-07,0.0007323664232187617,0.0014657890336337125,0.002199329104472835
2.1010505252626315,9.189691783339663,9.190427192883568,9.191162484348672,9.191897657791742,9.192632713269505,9.193367650838637,9.19410247055577,9.194837172477488,9.195571756660334,-0.0022054024774891853,-0.001470700555769433,-0.0007358808386382238,-9.432695057547984e-07,0.0007341122082576929,0.0014692856513295158,0.0022045771164314614
2.1060530265132567,9.189684783371424,9.190421944876293,9.191158987739005,9.191895912016733,9.19263271776661,9.19336940504572,9.194105973911096,9.194842424419733,9.195578756628574,-0.0022106544197337,-0.0014742039110967622,-0.0007376350457218289,-9.477666121759086e-07,0.0007358579832655111,0.0014727822609955498,0.0022098251237066095
2.111055527763882,9.189677783403187,9.190416696873703,9.191155491137366,9.191894166251757,9.192632722274412,9.193371159262822,9.194109477274438,9.19484767636665,9.195585756596813,-0.002215906366650604,-0.0014777072744383375,-0.0007393892628254593,-9.522744127592041e-07,0.0007376037482422162,0.0014762788626329238,0.0022150731262949542
2.116058029014507,9.189670783434948,9.190411448875802,9.191151994543757,9.191892420496812,9.192632726792908,9.19337291348995,9.194112980645793,9.19485292831824,9.195592756565052,-0.002221158318239898,-0.0014812106457919411,-0.0007411434899513325,-9.567929097222407e-07,0.0007393495031878083,0.0014797754562416374,0.0022203211241976035
2.1210605302651326,9.18966378346671,9.190406200882583,9.191148497958178,9.191890674751896,9.192632731322098,9.193374667727099,9.194116484025159,9.1948581802745,9.195599756533289,-0.0022264102745004725,-0.0014847140251597912,-0.0007428977270983398,-9.613220997386848e-07,0.0007410952481022874,0.0014832720418205823,0.002225569117414558
2.126063031515758,9.18965678349847,9.190400952894052,9.191145001380626,9.191888929017011,9.192632735861984,9.193376421974268,9.194119987412538,9.194863432235431,9.19560675650153,-0.002231662235433437,-0.0014882174125407785,-0.0007446519742675899,-9.65861985026092e-07,0.0007428409829867622,0.0014867686193719752,0.002230817105946926
2.1310655327663834,9.189649783530232,9.190395704910205,9.191141504811105,9.19188718329216,9.192632740412563,9.193378176231457,9.194123490807934,9.194868684201037,9.195613756469767,-0.002236914201037683,-0.0014917208079349032,-0.000746406231457974,-9.704125644756845e-07,0.0007445867078390151,0.0014902651888947082,0.00223606508979249
2.1360680340170086,9.189642783561993,9.190390456931045,9.191138008249611,9.191885437577339,9.192632744973837,9.193379930498669,9.19412699421134,9.194873936171314,9.195620756438007,-0.0022421661713165363,-0.0014952242113410567,-0.0007481604986694923,-9.749738391962402e-07,0.0007463324226601551,0.0014937617503876718,0.00224131306895125
2.141070535267634,9.189635783593754,9.190385208956574,9.191134511696147,9.19188369187255,9.192632749545806,9.193381684775902,9.19413049762276,9.194879188146265,9.195627756406246,-0.002247418146265561,-0.0014987276227614564,-0.0007499147759021445,-9.795458080789812e-07,0.0007480781274512908,0.0014972583038530842,0.002246561043425424
2.146073036518259,9.189628783625514,9.190379960986784,9.19113101515071,9.191881946177787,9.192632754128471,9.193383439063156,9.194134001042192,9.194884440125888,9.195634756374485,-0.002252670125886976,-0.0015022310421938846,-0.0007516690631570396,-9.841284722326856e-07,0.0007498238222102047,0.0015007548492887274,0.0022518090132139026
2.1510755377688846,9.189621783657275,9.190374713021683,9.191127518613301,9.191880200493062,9.192632758721828,9.193385193360431,9.194137504469639,9.194889692110179,9.195641756342724,-0.0022579221101807806,-0.0015057344696405588,-0.0007534233604330686,-9.887218305485751e-07,0.0007515695069380055,0.001504251386696819,0.0022570569783166867
2.15607803901951,9.189614783689036,9.190369465061266,9.191124022083926,9.191878454818363,9.192632763325882,9.193386947667728,9.1941410079051,9.194894944099143,9.195648756310963,-0.0022631740991469755,-0.0015092379051003706,-0.000755177667729123,-9.9332588302665e-07,0.0007533151816346932,0.0015077479160740329,0.002262304938733775
2.161080540270135,9.189607783720797,9.190364217105534,9.191120525562575,9.191876709153698,9.19263276794063,9.193388701985047,9.194144511348572,9.194900196092782,9.195655756279201,-0.0022684260927833422,-0.0015127413485733197,-0.0007569319850474201,-9.97940630775688e-07,0.0007550608463002679,0.0015112444374236953,0.0022675528944651685
2.1660830415207606,9.189600783752558,9.19035896915449,9.191117029049256,9.191874963499064,9.192632772566071,9.193390456312384,9.194148014800057,9.194905448091092,9.19566275624744,-0.0022736780910932075,-0.0015162448000582973,-0.0007586863123868513,-1.0025660726869114e-06,0.0007568065009347297,0.0015147409507435886,0.002272800845509758
2.1710855427713858,9.18959378378432,9.19035372120813,9.191113532543964,9.191873217854459,9.19263277720221,9.193392210649746,9.194151518259556,9.194910700094072,9.195669756215679,-0.002278930094074354,-0.0015197482595575211,-0.0007604406497474166,-1.0072022098690979e-06,0.0007585521455380782,0.0015182374560348216,0.002278048791868652
2.1760880440220114,9.18958678381608,9.190348473266457,9.191110036046702,9.191871472219889,9.192632781849039,9.193393964997128,9.194155021727068,9.194915952101727,9.195676756183918,-0.00228418210172789,-0.0015232517270698824,-0.0007621949971291158,-1.0118490412134698e-06,0.0007602977801103139,0.0015217339532973945,0.0022832967335418516
2.1810905452726366,9.189579783847842,9.19034322532947,9.191106539557468,9.191869726595348,9.192632786506566,9.19339571935453,9.19415852520259,9.194921204114053,9.195683756152157,-0.0022894341140538162,-0.0015267552025931637,-0.0007639493545319491,-1.016506567828805e-06,0.0007620434046514365,0.001525230442531307,0.0022885446705293556
2.1860930465232618,9.189572783879603,9.190337977397169,9.191103043076263,9.191867980980838,9.192632791174788,9.193397473721957,9.194162028686131,9.194926456131048,9.195690756120396,-0.002294686131049914,-0.0015302586861317996,-0.0007657037219570254,-1.0211747886063253e-06,0.0007637890191603371,0.0015287269237354505,0.0022937926028300556
2.191095547773887,9.189565783911364,9.190332729469553,9.191099546603088,9.19186623537636,9.192632795853703,9.193399228099402,9.194165532177683,9.194931708152719,9.195697756088636,-0.0022999381527206196,-0.0015337621776824642,-0.0007674580994021268,-1.0258537046548088e-06,0.0007655346236392337,0.0015322233969098248,0.002299040530445061
2.196098049024512,9.189558783943125,9.190327481546623,9.191096050137942,9.191864489781914,9.192632800543313,9.193400982486867,9.194169035677245,9.194936960179058,9.195704756056875,-0.0023051901790603884,-0.0015372656772451576,-0.0007692124868694709,-1.0305433148654776e-06,0.0007672802180859083,0.0015357198620566477,0.0023042884533754798
2.2011005502751377,9.189551783974887,9.190322233628379,9.191092553680825,9.191862744197497,9.192632805243617,9.193402736884357,9.194172539184821,9.194942212210073,9.195711756025112,-0.0023104422100736557,-0.0015407691848232058,-0.0007709668843579493,-1.035243619238332e-06,0.00076902580250147,0.0015392163191737015,0.0023095363716190945
2.206103051525763,9.189544784006648,9.190316985714823,9.191089057231737,9.191860998623111,9.192632809954617,9.193404491291865,9.194176042700413,9.194947464245756,9.195718755993353,-0.0023156942457582047,-0.0015442727004132825,-0.0007727212918664527,-1.0399546188821494e-06,0.0007707713768859186,0.0015427127682620951,0.0023147842851759057
2.211105552776388,9.189537784038409,9.190311737805953,9.191085560790677,9.191859253058759,9.192632814676312,9.193406245709397,9.194179546224014,9.194952716286116,9.195725755961591,-0.002320946286115143,-0.0015477762240142792,-0.0007744757093971991,-1.04467631379693e-06,0.0007725169412381454,0.0015462092093207196,0.0023200321940481305
2.2161080540270137,9.18953078407017,9.190306489901765,9.19108206435765,9.191857507504439,9.1926328194087,9.193408000136948,9.194183049755628,9.194957968331142,9.195732755929829,-0.002326198331143362,-0.0015512797556306308,-0.0007762301369490796,-1.0494087028738958e-06,0.0007742624955603679,0.0015497056423506837,0.0023252800982335514
2.221110555277639,9.189523784101931,9.190301242002265,9.191078567932646,9.191855761960149,9.192632824151785,9.19340975457452,9.194186553295255,9.194963220380842,9.195739755898067,-0.002331450380843971,-0.001554783295259011,-0.0007779845745209852,-1.0541517861130472e-06,0.0007760080398514773,0.0015532020673519875,0.002330527997733277
2.226113056528264,9.189516784133692,9.190295994107453,9.191075071515675,9.191854016425888,9.19263282890556,9.193411509022116,9.194190056842897,9.194968472435216,9.195746755866306,-0.002336702435215861,-0.0015582868429005285,-0.0007797390221151337,-1.0589055635143837e-06,0.0007777535741103649,0.0015566984843235225,0.0023357758925461984
2.2311155577788893,9.189509784165454,9.190290746217327,9.191071575106733,9.191852270901661,9.192632833670036,9.19341326347973,9.194193560398553,9.194973724494261,9.195753755834545,-0.0023419544942601413,-0.001561790398552966,-0.000781493479731525,-1.0636700372954613e-06,0.0007794990983381395,0.001560194893266397,0.002341023782673425
2.236118059029515,9.189502784197215,9.190285498331884,9.191068078705818,9.191850525387464,9.192632838445206,9.193415017947364,9.19419706396222,9.194978976557973,9.195760755802784,-0.002347206557975702,-0.0015652939622207585,-0.0007832479473668327,-1.0684452052387242e-06,0.000781244612534801,0.0015636912941795027,0.002346271668114957
2.24112056028014,9.189495784228976,9.190280250451128,9.191064582312935,9.1918487798833,9.192632843231065,9.193416772425023,9.1942005675339,9.194984228626362,9.195767755771024,-0.0023524586263636523,-0.0015687975338994707,-0.0007850024250243833,-1.0732310673441722e-06,0.0007829901167003495,0.001567187687063948,0.0023515195488696843
2.2461230615307652,9.189488784260735,9.190275002575058,9.19106108592808,9.191847034389166,9.192632848027625,9.193418526912703,9.19420407111359,9.194989480699421,9.195774755739263,-0.0023577106994217755,-0.001572301113592429,-0.000786756912703068,-1.0780276247205838e-06,0.0007847356108336762,0.0015706840719186242,0.002356767424938717
2.251125562781391,9.189481784292497,9.190269754703676,9.191057589551255,9.191845288905064,9.192632852834874,9.193420281410402,9.194207574701299,9.19499473277715,9.1957817557075,-0.002362962777153397,-0.001575804701297416,-0.0007885114104028867,-1.0828348762591804e-06,0.0007864810949358898,0.0015741804487435312,0.0023620152963220544
2.256128064032016,9.189474784324258,9.19026450683698,9.191054093182457,9.191843543430991,9.192632857652821,9.193422035918122,9.194211078297014,9.194999984859555,9.19578875567574,-0.0023682148595551905,-0.0015793082970155406,-0.0007902659181227307,-1.0876528219599624e-06,0.0007882265690058816,0.001577676817540887,0.002367263163018588
2.2611305652826417,9.18946778435602,9.19025925897497,9.191050596821691,9.191841797966953,9.19263286248146,9.193423790435864,9.194214581900743,9.195005236946628,9.19579575564398,-0.0023734669466293737,-0.0015828119007445845,-0.0007920204358659262,-1.0924814629317077e-06,0.0007899720330458692,0.0015811731783073647,0.002372511025029426
2.266133066533267,9.18946078438778,9.190254011117645,9.191047100468953,9.191840052512946,9.192632867320796,9.193425544963628,9.194218085512487,9.195010489038374,9.195802755612217,-0.0023787190383748385,-0.001586315512487875,-0.0007937749636269295,-1.0973207980656384e-06,0.000791717487053635,0.0015846695310451824,0.002377758882353461
2.271135567783892,9.189453784419541,9.190248763265007,9.191043604124244,9.191838307068968,9.192632872170828,9.19342729950141,9.194221589132244,9.19501574113479,9.195809755580457,-0.0023839711347926926,-0.0015898191322443029,-0.0007955295014112844,-1.10217082957931e-06,0.0007934629310313964,0.0015881658757543396,0.002383006734992909
2.276138069034517,9.189446784451302,9.190243515417055,9.191040107787565,9.191836561635023,9.192632877031551,9.193429054049213,9.194225092760012,9.19502099323588,9.195816755548696,-0.0023892232358818277,-0.0015933227600127592,-0.0007972840492156644,-1.1070315530376112e-06,0.0007952083649758273,0.0015916622124337277,0.0023882545829444443
2.2811405702851424,9.189439784483065,9.19023826757379,9.191036611458916,9.19183481621111,9.192632881902972,9.19343080860704,9.194228596395792,9.195026245341642,9.195823755516935,-0.0023944753416422437,-0.001596826395794353,-0.0007990386070422874,-1.1119029728756534e-06,0.0007969537888891452,0.001595158541082238,0.002393502426209176
2.286143071535768,9.189432784514826,9.190233019735208,9.191033115138296,9.191833070797228,9.192632886785086,9.19343256317489,9.194232100039587,9.195031497452074,9.195830755485174,-0.0023997274520750496,-0.0016003300395890842,-0.0008007931748900443,-1.116785086875881e-06,0.0007986992027713499,0.001598654861703197,0.002398750264789321
2.291145572786393,9.189425784546588,9.190227771901318,9.191029618825704,9.191831325393375,9.192632891677894,9.193434317752756,9.194235603691393,9.195036749567176,9.195837755453413,-0.002404979567179137,-0.0016038336913947351,-0.0008025477527578266,-1.1216778961470719e-06,0.0008004446066213328,0.0016021511742943867,0.0024039980986826624
2.296148074037019,9.189418784578349,9.190222524072109,9.191026122521142,9.191829579999558,9.192632896581397,9.193436072340646,9.194239107351212,9.195042001686952,9.195844755421652,-0.0024102316869545047,-0.0016073373512135235,-0.0008043023406467428,-1.1265813995804479e-06,0.0008021900004413115,0.0016056474788558076,0.0024092459278892
2.301150575287644,9.189411784610108,9.190217276247589,9.19102262622461,9.19182783461577,9.192632901495596,9.193437826938554,9.194242611019044,9.1950472538114,9.19585175538989,-0.002415483811401154,-0.0016108410190454493,-0.0008060569385556844,-1.1314955971760091e-06,0.0008039353842290685,0.0016091437753885682,0.0024144937524100425
2.306153076538269,9.189404784641871,9.190212028427755,9.191019129936107,9.191826089242014,9.192632906420489,9.193439581546485,9.19424611469489,9.19505250594052,9.19585875535813,-0.002420735940520193,-0.0016143446948905123,-0.0008078115464868687,-1.1364204900425338e-06,0.0008056807579846035,0.0016126400638904507,0.0024197415722440807
2.3111555777888944,9.18939778467363,9.190206780612606,9.191015633655637,9.19182434387829,9.192632911356075,9.193441336164438,9.194249618378747,9.195057758074308,9.195865755326368,-0.002425988074309404,-0.0016178483787464954,-0.0008095661644380784,-1.1413560770712437e-06,0.0008074261217090254,0.0016161363443636732,0.002424989387392424
2.3161580790395195,9.189390784705392,9.190201532802146,9.19101213738319,9.191822598524597,9.192632916302358,9.19344309079241,9.194253122070617,9.19506301021277,9.195872755294607,-0.002431240212772113,-0.0016213520706167247,-0.0008113207924115308,-1.1463023593709167e-06,0.0008091714754023345,0.001619632616808235,0.0024302371978539637
2.321160580290145,9.189383784737153,9.190196284996368,9.191008641118776,9.191820853180936,9.192632921259337,9.193444845430403,9.194256625770496,9.195068262355901,9.195879755262846,-0.002436492355904995,-0.0016248557704978738,-0.0008130754304050086,-1.1512593369415531e-06,0.0008109168190645305,0.0016231288812230283,0.0024354850036298076
2.3261630815407703,9.189376784768914,9.19019103719528,9.191005144862393,9.191819107847303,9.192632926227008,9.193446600078419,9.194260129478392,9.195073514503708,9.195886755231085,-0.0024417445037091578,-0.00162835947839216,-0.0008148300784207291,-1.1562270075655968e-06,0.0008126621526945046,0.0016266251376069435,0.002440732804718848
2.331165582791396,9.189369784800675,9.190185789398878,9.191001648614037,9.191817362523706,9.192632931205372,9.193448354736454,9.1942636331943,9.195078766656183,9.195893755199323,-0.0024469966561846018,-0.0016318631942995837,-0.0008165847364553662,-1.1612053734606035e-06,0.0008144074762922569,0.0016301213859621982,0.002445980601121085
2.336168084042021,9.189362784832436,9.19018054160716,9.19099815237371,9.19181561721014,9.192632936194434,9.19345010940451,9.194267136918217,9.195084018813331,9.195900755167562,-0.002452248813332435,-0.0016353669182179271,-0.0008183394045111372,-1.1661944346265739e-06,0.0008161527898588961,0.001633617626287684,0.0024512283928376263
2.3411705852926463,9.189355784864198,9.190175293820133,9.190994656141415,9.191813871906605,9.192632941194189,9.193451864082586,9.194270640650148,9.195089270975151,9.195907755135801,-0.00245750097515155,-0.001638870650150517,-0.0008200940825891511,-1.171194189954729e-06,0.0008178980933944224,0.0016371138585845096,0.002456476179867364
2.346173086543272,9.189348784895959,9.190170046037789,9.190991159917148,9.1918121266131,9.19263294620464,9.193453618770684,9.194274144390091,9.19509452314164,9.19591475510404,-0.0024627531416419454,-0.0016423743900940268,-0.0008218487706871902,-1.17620463944507e-06,0.0008196433868977266,0.0016406100828504576,0.0024617239622102974
2.351175587793897,9.18934178492772,9.190164798260131,9.190987663700911,9.191810381329628,9.192632951225784,9.193455373468804,9.19427764813805,9.195099775312801,9.195921755072279,-0.0024680053128036225,-0.0016458781380506735,-0.0008236034688063634,-1.1812257853151516e-06,0.0008213886703710269,0.0016441062990877448,0.0024669717398675363
2.3561780890445223,9.189334784959481,9.19015955048716,9.190984167492703,9.191808636056187,9.192632956257624,9.193457128176945,9.194281151894018,9.195105027488635,9.19592875504052,-0.00247325748863658,-0.0016493818940193493,-0.0008253581769466706,-1.186257624238641e-06,0.0008231339438109964,0.0016476025072952635,0.0024722195128379708
2.3611805902951475,9.189327784991242,9.190154302718877,9.190980671292527,9.19180689079278,9.192632961300157,9.193458882895106,9.194284655657999,9.195110279669139,9.195935755008758,-0.0024785096691408185,-0.0016528856580000533,-0.0008271128951070031,-1.1913001584330935e-06,0.000824879207218744,0.0016510987074719041,0.0024774672811216014
2.366183091545773,9.189320785023003,9.190149054955281,9.190977175100379,9.191805145539401,9.192632966353386,9.193460637623287,9.194288159429993,9.195115531854317,9.195942754976997,-0.0024837618543174468,-0.0016563894299938952,-0.0008288676232884696,-1.1963533867897312e-06,0.0008266244605953788,0.0016545948996198843,0.0024827150447184285
2.3711855927963983,9.189313785054765,9.19014380719637,9.19097367891626,9.191803400296056,9.192632971417309,9.193462392361491,9.194291663209999,9.195120784044164,9.195949754945236,-0.0024890140441642472,-0.0016598932099997654,-0.0008306223614910702,-1.2014173104173322e-06,0.0008283697039409004,0.0016580910837392044,0.00248796280362956
2.3761880940470235,9.189306785086526,9.190138559442145,9.190970182740172,9.191801655062743,9.192632976491927,9.193464147109713,9.194295166998018,9.19512603623868,9.195956754913475,-0.0024942662386823293,-0.0016633969980187728,-0.0008323771097136961,-1.2064919282071181e-06,0.0008301149372553089,0.0016615872598276463,0.0024932105578549966
2.381190595297649,9.189299785118287,9.190133311692605,9.190966686572112,9.19179990983946,9.19263298157724,9.193465901867958,9.194298670794048,9.19513128843787,9.195963754881713,-0.0024995184378728006,-0.001666900794049809,-0.0008341318679585648,-1.2115772412678677e-06,0.0008318601605374958,0.0016650834278863196,0.002498458307392521
2.3861930965482743,9.189292785150048,9.190128063947755,9.190963190412083,9.191798164626212,9.192632986673246,9.193467656636223,9.19430217459809,9.195136540641732,9.19597075484995,-0.0025047706417323356,-0.0016704045980906563,-0.0008358866362234587,-1.2166732484908025e-06,0.0008336053737874607,0.0016685795879163325,0.0025037060522432406
2.3911955977988995,9.18928578518181,9.190122816207591,9.190959694260084,9.191796419422992,9.192632991779949,9.193469411414506,9.194305678410144,9.195141792850263,9.19597775481819,-0.0025100228502653687,-0.0016739084101457498,-0.0008376414145083778,-1.2217799498759226e-06,0.0008353505770063125,0.0016720757399154675,0.0025089537924082657
2.3961980990495246,9.18927878521357,9.190117568472113,9.190956198116114,9.191794674229804,9.192632996897347,9.193471166202812,9.194309182230212,9.195147045063466,9.195984754786428,-0.0025152750634674656,-0.0016774122302128716,-0.000839396202814431,-1.2268973476407837e-06,0.0008370957701929427,0.0016755718838848334,0.002514201527885378
2.40120060030015,9.189271785245328,9.190112320741322,9.190952701980175,9.191792929046652,9.192633002025438,9.19347292100114,9.194312686058291,9.195152297281341,9.195991754754667,-0.002520527281343061,-0.0016809160582920224,-0.0008411510011416183,-1.2320254384590524e-06,0.0008388409533473509,0.0016790680198244304,0.002519449258677904
2.4062031015507754,9.189264785277093,9.190107073015216,9.190949205852265,9.191791183873528,9.192633007164222,9.193474675809489,9.194316189894382,9.19515754950389,9.195998754722906,-0.0025257795038899373,-0.0016844198943843103,-0.0008429058094899396,-1.237164224548284e-06,0.0008405861264706462,0.0016825641477342583,0.002524696984782517
2.4112056028014006,9.189257785308854,9.190101825293798,9.190945709732384,9.191789438710439,9.192633012313703,9.193476430627857,9.194319693738487,9.195162801731104,9.196005754691146,-0.0025310317311058777,-0.0016879237384875183,-0.0008446606278582863,-1.242313704799701e-06,0.0008423312895628283,0.001686060267614317,0.002529944706200326
